1500
38	104
883	-15
-103	-117
-804	495
-221	-832
-20	-447
-610	-967
-484	690
-370	373
-858	-369
194	829
113	976
489	-385
429	-323
454	595
863	-273
-800	268
-71	305
-773	173
955	700
-573	-987
-867	-195
636	-521
2	-923
878	947
423	708
-772	995
-163	-617
-320	622
315	-557
-826	893
-593	-649
-196	-582
-70	262
289	-859
694	-66
627	443
-76	-812
189	492
-261	-76
752	101
-634	825
485	-697
-767	437
242	496
318	-724
-193	992
30	629
459	-901
388	506
944	68
-396	-560
7	369
597	429
-382	-562
738	-363
570	-944
-76	-374
383	859
-786	-425
-448	54
-94	32
-66	167
-924	-835
466	-59
-830	745
-247	-707
-130	-266
-403	-154
-344	713
643	889
699	540
-817	-441
-375	-837
977	-656
-227	486
700	-612
-170	498
-341	-634
-478	79
-496	-877
-711	-555
995	790
994	-52
-579	-654
-302	56
-30	-651
-248	598
-760	860
306	-537
-275	-102
835	930
643	408
-420	805
-335	-837
21	589
763	833
536	-440
-109	286
-357	717
624	-162
717	737
107	-565
406	340
-944	-907
-53	-882
-619	-328
-369	-197
-481	-85
-61	678
-749	627
740	301
-867	-348
375	741
809	-284
604	138
-30	-63
-906	256
836	644
-860	850
-189	-508
-327	570
371	-518
69	-518
-382	-783
127	-785
-714	-522
-149	820
-829	-902
630	-775
-517	-732
911	-266
-419	-102
765	-894
238	-845
-981	-716
641	514
128	685
-6	862
838	661
-595	-203
654	-732
-803	247
635	-598
607	-123
-286	-655
-349	206
243	525
752	990
152	236
382	-57
970	335
609	-533
-554	-540
-536	-547
-599	-570
739	115
279	-178
-841	306
-350	150
120	969
286	48
470	332
818	-333
321	470
-48	296
931	616
-140	165
212	957
17	647
154	53
-629	-754
-139	416
89	263
-721	965
47	379
628	-392
-20	-883
-55	342
-462	885
540	-740
227	370
356	-199
-857	-476
-18	649
649	516
924	507
-969	-219
399	-122
166	-791
-605	647
-256	-420
207	-551
-370	48
-136	-821
898	-162
349	328
-210	-825
-990	89
880	35
-177	-723
771	-603
-521	284
673	608
-840	62
348	-686
773	311
-324	382
-82	134
-264	653
514	671
199	-739
-849	461
-403	743
