3500
-99	-894
-978	-304
-475	650
-487	-58
-324	-458
213	304
764	-591
-250	-618
292	-81
-852	-675
-337	843
466	232
839	-565
588	-526
320	-1022
638	248
-795	624
-274	1014
723	185
-1015	1114
-746	585
-912	77
-755	-882
-869	28
1052	772
658	941
-698	-237
-870	666
269	-583
-396	315
-353	-129
-104	-587
574	25
910	1152
-330	-111
966	-141
155	1
911	1167
-608	1108
-759	-362
-781	589
-638	-704
554	-502
-1157	-1103
361	285
365	1156
1047	-159
-932	-1155
935	-486
234	356
62	-756
433	-38
-561	-939
18	487
610	690
347	653
-418	-218
1172	172
978	534
-1063	718
-630	-75
-1019	-535
572	1163
324	-111
-1173	-383
371	-845
-1037	599
-675	49
222	853
1184	366
225	963
393	-1189
-986	722
-743	31
-228	902
363	-426
-468	-877
-1102	-31
-333	-450
-751	-239
1089	-771
620	983
-202	1179
499	-1066
-1061	-286
455	292
505	766
33	294
1180	1061
-694	596
-420	184
-433	-199
-13	490
861	-284
414	-91
1030	912
266	-766
81	671
147	800
-942	863
-773	-439
1071	443
-758	-295
495	202
-803	-933
65	157
155	-700
1146	-256
173	-814
556	-806
-119	-633
901	-974
554	273
268	-557
468	-898
-555	-1130
-713	348
-387	-436
990	468
-1030	203
-934	175
444	133
370	381
118	675
-953	-300
-646	-513
626	-1059
886	559
-1174	-893
-790	-1122
427	406
659	722
894	-149
-1088	561
890	-733
68	313
480	145
-103	-1182
-115	-1145
-586	624
-64	-46
935	1059
312	1145
807	972
-1094	-744
-911	422
575	353
-932	-958
-567	-253
-812	39
5	-670
-953	680
745	-165
-625	651
-131	-1002
843	607
-321	-1027
1161	883
453	-371
-175	-755
1149	-531
-816	-738
81	155
-514	519
177	882
-601	359
-681	-51
-737	-1007
649	511
87	667
-725	-690
-1013	631
434	-692
-222	91
708	741
-1022	-1063
194	986
517	-78
727	-269
485	-265
934	-810
1190	-1068
-652	1077
-1020	866
325	545
-1036	-857
1137	-212
-685	-414
521	474
747	-920
-739	-231
1122	766
-943	809
484	-1121
81	-679
-987	604
-15	-576
1040	1062
125	-1140
87	-289
743	-1101
947	-1138
834	-218
234	-1087
261	1125
343	-637
1110	17
-387	533
-909	-588
-37	971
927	978
-114	-900
6	-1191
-377	-958
-1188	305
-707	38
-50	171
-133	324
1135	-1064
275	-1046
-368	1151
1026	-858
-1042	-256
1140	-754
-866	-820
723	-131
683	-781
-16	451
256	-82
132	-84
-1173	-860
367	-850
706	1083
707	-622
-345	-291
469	111
772	-328
857	-32
-773	42
283	216
-930	70
-1089	-499
-573	-667
122	1077
1187	1147
983	-745
1007	-164
68	-570
-829	-240
146	-643
479	-2
-828	-724
-1064	-706
-323	720
1087	112
-1103	464
-292	-560
-173	1048
-742	-617
379	25
958	-689
13	591
-289	-751
1123	930
196	233
1178	-1052
270	889
-434	246
627	-292
-1009	-63
419	74
309	736
-671	-125
260	177
44	-637
588	-876
-1167	494
985	-42
-423	556
654	-1149
-466	320
-582	-1111
-267	479
-87	-96
-426	680
-274	325
499	632
-114	-539
465	-758
-10	189
-817	-856
231	621
909	609
-875	-671
739	1086
659	551
-221	498
41	201
-483	117
820	761
147	1088
716	-476
-20	-95
285	-644
-681	629
-1108	284
-1084	-1163
871	-587
41	1059
-1029	408
-234	-202
418	357
-920	113
-902	-820
-332	1077
-1161	-1198
-711	1036
753	-356
363	1077
-23	-567
565	-990
552	854
522	-1001
-1101	-570
564	-916
746	-1178
-480	749
-477	1195
705	-62
-580	-900
-1044	-72
115	1093
1064	299
-955	556
171	-957
-988	206
-1084	535
-619	-114
-449	941
868	1090
903	-865
1135	165
-984	-174
354	-770
236	669
130	-990
380	241
880	315
687	1102
-843	674
981	-284
-937	37
18	-516
-392	-205
-815	-704
-1083	47
-56	565
-330	37
435	-866
-623	-941
623	594
-630	618
724	-38
557	649
-1111	-723
-927	-819
-712	-775
642	461
663	-818
-901	-308
-547	-411
113	-1065
178	-1083
107	-1022
-1001	564
-253	144
137	-625
511	-492
294	623
735	846
-467	-1022
-980	-709
-1051	117
-379	560
527	-1130
-1074	747
-981	988
503	507
214	616
-837	216
596	976
-743	231
-362	-630
-418	-688
-478	-650
420	-974
304	1033
407	82
-1011	-1148
-620	-169
-90	-1186
-176	-581
705	754
-247	-570
-381	-878
1158	626
1061	425
-1191	155
497	-950
676	-650
958	-588
-993	-656
-300	-1064
-1007	-1059
-31	-1199
-53	884
928	1020
1077	-945
108	181
762	-540
-468	899
368	524
-7	-654
-735	635
648	-139
426	-90
879	1139
-292	-675
18	62
-492	489
-118	-754
-1104	-252
-105	522
994	508
995	-1108
642	-722
-654	542
38	-246
789	-400
-923	227
815	583
295	328
-370	60
-874	-230
-1045	-748
-629	-874
-786	-1024
1161	957
-848	-1097
-602	196
-100	-1176
-867	330
-9	-824
1157	730
1185	-40
209	-561
-1146	-901
340	910
-823	1158
-966	-7
-374	1090
-462	-652
-734	1025
1197	-475
-1094	-270
708	-4
652	-290
-399	-1003
161	110
-306	382
-862	-995
772	-1117
989	-658
494	-346
822	199
-1143	-888
-661	-70
103	624
-752	1091
-968	197
1053	336
1083	718
504	-564
-953	1120
270	150
564	223
1161	-284
-773	-57
-475	-287
665	639
294	50
-1081	-340
653	-60
1079	1027
-393	-23
-1024	-12
1156	-569
-1022	977
708	79
692	1048
-1047	1134
-616	-421
60	-835
1150	-206
696	-894
-1074	888
-42	525
829	-329
982	-977
-657	240
217	-558
-17	-278
-603	-527
-651	-157
1089	873
-1172	-897
-619	-271
589	-288
-676	-1144
-636	1004
-677	1010
983	-825
79	576
653	483
203	1042
-1079	103
388	480
746	79
211	-832
-680	195
617	-712
-644	1135
86	-766
-1139	-1160
-742	835
285	1185
-1080	227
1189	-722
-609	413
-62	200
421	-92
648	-1027
-159	509
882	964
-538	-851
909	1076
39	-1020
249	122
-318	-1112
-837	521
835	391
734	-1177
1049	-684
289	-645
952	-901
-32	-443
-318	-197
1012	7
123	598
511	244
73	884
-222	-1083
174	692
-380	-581
58	1189
599	-923
-894	289
787	275
132	592
-68	1178
378	880
652	-195
-686	-312
-175	34
926	-438
-634	680
-197	-766
356	-714
-353	623
726	199
-695	-814
-577	-179
796	-308
-528	-629
-404	665
-230	-606
123	-1036
110	-804
-424	1103
521	213
754	304
591	746
-1186	-307
174	658
-981	109
521	-477
-735	1125
707	-179
-1111	467
301	979
197	241
555	-932
-695	936
308	-616
-76	756
-1035	699
719	446
247	-883
-574	-1077
39	137
688	992
279	-82
-1182	-719
-462	-926
245	53
-842	74
-1149	159
-992	-417
-661	-777
712	1143
-606	-119
995	971
1085	509
-912	145
-1004	1048
-476	473
-1200	937
911	759
-144	155
-139	592
67	13
-535	373
-351	194
152	-757
376	563
-489	-1080
-875	-1120
1015	-107
-165	-1048
-943	-417
-972	-199
-282	-69
-207	1081
168	-580
-43	-373
351	-418
51	-556
965	-1014
-1010	-945
-227	106
892	1158
-745	279
-750	145
432	580
-1098	941
-393	-250
-1145	-29
651	349
735	-550
-396	-849
-585	-172
-515	-511
-1066	-26
1076	544
14	226
792	-1181
-355	791
-259	490
719	749
-643	-1010
-532	456
665	868
637	530
536	594
101	19
-707	-225
473	773
-186	-1066
-1119	169
822	566
-825	-949
-947	1136
17	-1027
-927	-1186
1000	806
-596	665
-843	-768
-96	-361
518	-148
315	1134
1056	-122
275	-1198
837	-742
740	1110
-1050	-1015
202	-474
54	-490
-808	-550
399	-579
458	1043
-1164	328
56	696
372	-773
256	624
602	-88
428	887
-732	-490
851	339
172	-563
755	-178
-262	-465
1115	1006
-299	-259
-69	105
664	-136
-824	-872
517	-876
-605	-1170
-707	-23
-63	96
-31	-667
-417	841
977	115
-181	1148
622	-415
-866	-195
-1032	659
-883	-1123
-150	-49
-448	-192
-903	1195
283	-397
-683	981
367	136
-558	516
-263	-324
-1162	-449
-881	809
-1089	890
-639	-489
950	240
2	165
-7	-980
-103	-1095
-314	-670
262	-474
-290	841
932	137
-199	-1093
67	913
-16	-927
747	533
-1087	-1050
1142	66
-384	-732
510	618
894	655
-982	552
1115	-382
575	-553
289	130
129	-793
349	672
-252	-367
-765	-1029
-419	516
1110	-1015
760	1035
-136	454
235	-870
-669	581
1067	76
-421	1081
-230	-97
922	-275
-98	1149
-762	-556
1185	894
-639	-712
414	-729
395	551
588	-1014
190	-418
-390	-920
-540	-2
-1080	230
-702	-1182
-655	220
-896	-741
-166	-418
204	-61
290	-144
-950	-213
288	-334
-156	-514
-453	-542
-977	61
-976	-774
156	681
-905	192
-515	697
659	662
807	167
450	-126
-374	755
172	-372
290	-734
150	-351
-985	-544
-885	-267
587	583
-806	-545
-529	419
683	195
-404	-672
1135	-701
871	154
85	968
-93	638
-749	-711
834	890
297	-549
-574	558
-306	630
-865	-577
177	349
-143	-198
752	910
457	-1054
1178	965
-331	-625
-1121	459
155	762
-529	-66
870	44
-166	-327
-435	1075
324	-199
-462	-234
351	-932
-1030	-129
622	-366
-107	429
384	1036
-1189	-918
-821	-480
1112	234
261	-545
467	-1066
408	-600
796	30
-82	-437
679	-430
846	-737
772	-1130
-695	996
-894	-574
-262	455
685	603
-836	694
-479	1054
-447	92
286	-1023
-637	-659
-159	-1164
624	899
-529	-1043
1150	-675
1036	970
-958	543
485	-612
726	712
1003	-323
1089	-1124
-365	-805
776	-485
1084	-272
-670	449
797	-549
-556	-1058
-147	-901
-624	-162
961	-962
-1185	-827
-1198	28
1165	758
-1156	190
675	913
-203	-611
636	-663
-822	884
675	14
1147	-148
-791	-57
503	1032
-804	428
-681	-251
167	-450
-645	-208
-995	-1045
1058	-870
650	-423
565	-1172
-963	-135
-275	-849
-620	-263
855	-865
381	145
918	-867
-767	-561
648	334
604	-701
788	-343
428	-718
686	129
-931	575
814	588
-330	-958
-716	-513
330	1002
767	550
-1184	-677
625	585
-147	60
843	-702
630	516
60	379
748	1031
541	372
-894	-48
388	778
1129	278
377	666
-193	922
-1002	-652
-634	786
694	1055
251	875
-279	-317
256	688
-78	1123
588	-1123
-714	-722
-199	-322
327	-871
-832	280
-381	-105
-975	-441
99	-843
842	-1009
-753	-207
379	-274
-1162	-244
75	-89
1134	88
-188	-1046
1162	-160
477	632
1027	987
-483	-1030
-651	-237
1195	253
-166	1193
1189	-969
-362	-304
-267	-1068
-75	900
913	-825
-838	-280
989	-489
255	1180
