2000
648	-220
-826	-917
-813	609
-407	-535
680	995
-116	-377
194	-407
-127	-433
-284	829
82	-962
428	997
-565	278
543	-846
176	-882
-847	228
757	-844
6	633
-85	277
194	-583
-419	620
614	-719
14	-719
129	-529
-149	-826
-818	881
922	-835
183	388
-229	814
-482	675
-163	780
-632	-231
-852	998
522	-664
-184	697
-87	-930
-13	-139
358	-42
468	820
719	-433
-75	594
-738	-606
-230	-208
764	117
887	-783
969	420
353	-971
-51	-679
597	702
-101	986
-860	-926
-636	763
-854	475
246	-319
852	-568
-236	699
435	719
459	667
851	72
390	-287
-482	539
787	181
103	798
120	954
-538	133
-805	484
543	-180
787	460
-893	-652
389	-405
-153	979
-596	-880
244	767
875	-601
-52	-452
-16	-893
390	619
-540	-121
-755	-202
-211	-984
634	563
95	198
430	-32
-870	226
-138	-603
-798	-713
-780	-880
-61	485
990	-471
-904	-722
115	884
438	-895
-137	-82
-590	573
141	-955
248	-376
279	-150
-920	-771
-776	425
-681	865
949	440
-944	-107
186	54
-476	970
528	-624
49	43
-122	654
-457	-628
-923	-859
-301	-265
141	341
-857	780
173	-855
450	805
-284	-509
371	229
928	-366
-46	646
648	-825
-695	452
808	696
741	-170
-617	572
5	-88
-236	759
-937	314
-457	168
36	949
973	-538
676	841
637	-472
-775	638
-785	-315
198	509
14	-276
978	-341
810	-196
-890	811
127	351
-524	-326
-363	-546
228	-509
-656	-416
-58	999
-970	-622
562	810
819	-277
-857	-622
-490	99
-633	429
-254	776
762	-637
892	331
-835	468
879	-539
-814	202
-592	355
963	-797
553	-170
797	739
-262	862
-38	-372
411	668
-252	156
511	-907
160	-523
172	-584
-494	-727
-295	-400
995	706
-595	-946
-346	437
84	-489
-913	-854
-375	-216
607	804
-421	-449
272	-150
971	-635
-971	0
-748	-507
655	-899
551	-351
-680	894
-767	-773
-456	-820
79	266
-13	-207
-867	318
38	-150
810	825
-590	-830
-186	-176
384	-954
595	170
-514	-712
-511	199
859	-478
-379	-942
235	759
-187	-21
832	-580
863	796
424	-508
-660	143
-443	572
349	671
-906	143
-667	-234
488	729
795	578
-862	-992
-66	72
-621	781
976	798
310	645
93	18
589	856
279	671
180	-732
509	-156
-12	-947
-681	470
384	-297
841	-241
594	-199
-606	-833
-314	182
-748	525
537	-163
178	917
-117	-684
-551	-1
215	-7
-986	-384
134	-297
-229	157
83	75
203	-229
334	-818
-394	188
-36	-214
109	278
-187	10
-821	-263
-651	388
-908	-801
-557	-876
-639	979
263	315
-602	-366
883	215
701	491
94	-239
-953	-401
431	136
272	-884
-206	-636
333	576
-225	-886
191	-985
525	-492
-227	188
-617	416
851	199
-245	-825
-419	7
-450	-190
200	-511
451	835
775	-523
76	-242
-386	754
293	-117
-470	-849
-334	-256
607	-104
-543	429
-757	125
509	-489
-974	484
-114	-292
-595	-137
802	-985
-898	236
-364	416
-794	321
148	350
-616	-177
823	237
-146	767
899	-821
-683	626
525	-721
-738	-773
506	-177
-531	-354
555	-92
-338	277
476	-463
797	954
83	-376
47	-232
-667	-290
357	834
266	-666
-524	-925
890	287
816	-321
-176	-510
690	530
343	175
-871	426
-477	513
698	850
283	-951
-538	-403
-294	176
-952	74
-86	-485
-716	-630
64	214
440	888
-187	706
813	266
658	446
574	-705
245	586
776	374
-776	563
382	-188
900	771
-177	91
-695	367
-409	-268
-770	613
806	888
-338	-671
-972	-907
31	-638
-81	-419
594	340
-415	590
-198	21
387	-439
548	-53
461	-785
980	-948
693	995
824	292
743	-366
832	-212
680	-104
-510	710
374	-584
187	-129
-774	659
-955	-908
-371	-851
-697	-727
394	925
-364	54
-857	-314
-34	-119
-627	125
291	759
298	-783
533	655
-706	-500
-314	864
-951	246
-727	361
58	-935
880	-897
-90	-761
394	385
-163	420
446	252
330	-760
-52	-871
-972	-112
885	118
-660	281
187	-166
-529	466
-283	436
-139	-20
-516	-950
54	200
-306	-518
623	519
-983	336
-23	778
-493	966
305	-115
-913	409
-308	800
532	647
513	-995
-447	153
887	750
886	712
192	-834
883	544
-858	305
723	-575
243	-31
800	-17
-801	15
-702	196
-615	568
890	349
330	-77
-434	-489
-822	561
189	677
-59	-241
-941	870
-781	-963
-849	-821
401	885
565	235
-332	431
-180	295
-582	-624
-876	738
293	-315
-147	-715
-209	-161
990	331
413	944
362	-652
842	36
689	-275
-980	-344
600	888
-899	-336
-875	491
949	506
-113	462
686	896
69	-519
-927	315
483	-947
17	-413
-348	857
-507	308
404	-417
808	-747
399	-444
346	-653
-24	-767
-388	820
-414	-629
-738	834
-157	-560
819	918
-448	-319
475	-974
620	-411
305	660
175	896
-75	269
-249	28
-10	65
518	-336
-737	-463
-546	845
815	-854
494	-241
-763	364
-737	312
-907	467
-791	966
-212	98
-651	597
568	-450
916	-429
-367	676
504	180
-168	710
-479	-408
-263	869
132	-503
-855	883
-407	-411
338	-7
0	137
-853	-584
743	-578
76	857
-290	997
263	227
704	-143
84	-46
237	568
-51	267
-451	717
-927	-695
-279	391
16	354
-291	-660
410	222
860	-960
-403	-927
-274	-342
-923	898
-800	-684
551	-398
-174	-279
-109	773
287	490
-228	373
-595	-135
-267	520
-720	-628
-700	-900
-974	815
493	350
-337	787
390	-223
678	240
-226	652
