15000
-1230	-2104
-427	1158
1452	-3194
1494	868
-3269	-3257
2998	1575
-591	-1963
-3278	-388
1128	-1716
646	-365
1467	-1351
-3306	320
3269	-2532
1012	-891
-6	-1283
702	-678
-2918	3446
2687	-2079
-3411	1453
-684	3286
2675	-1719
547	2975
-59	2294
837	3526
411	593
688	1573
-2101	-1084
-1075	679
-1952	2835
-1277	3217
2933	1103
257	-568
-2893	1
2111	-2045
1131	819
3499	-3188
1982	1348
-2629	-139
2781	-2648
1586	-219
-584	3412
-823	1331
-1733	1454
3426	2268
-311	-356
-3201	1105
1256	2055
1057	-1346
-1698	-2259
-2489	1431
54	1572
-2868	-129
3186	-1416
-3086	409
-195	-2367
-3331	863
716	2643
-2129	-1466
-2948	-311
-3341	-861
1475	1954
-789	1209
-1488	1787
-3264	1054
-414	736
38	32
3268	-3185
-2039	1285
2008	902
-812	1625
-2175	-1312
1411	595
1991	-2272
-1044	353
-29	-2771
845	49
431	-1050
-59	2296
540	734
2578	-2084
-1791	-2565
800	-515
888	-1563
763	-2574
2635	-2029
-864	2442
-3414	-238
402	3375
3317	-1223
1095	2739
-3036	-2288
235	990
-3364	3475
-2098	486
-3039	404
-1816	507
-368	-2921
2552	2054
-1616	2680
1282	-2201
-1324	-1221
486	-1165
2736	1775
-2289	-1265
3214	-1416
1331	1015
-2679	-2462
220	-1851
-495	2985
-2098	3379
-1862	658
-2007	136
-3305	323
354	3082
1942	-2656
3049	-1875
-2739	489
-2632	-1154
-2160	-2833
3029	-2437
750	-895
1903	-551
-1232	3387
-3388	2963
-1940	3505
1989	-1469
2895	2130
-243	2262
2031	-352
-1826	992
-550	-1714
-2556	-1577
2921	-267
-2274	2553
375	-836
437	1079
2725	1695
317	-3136
406	3507
-1158	663
369	1354
-553	-2912
1257	371
2859	-2869
216	-1394
1138	1880
647	3208
2552	1070
-2223	2914
1761	838
-2778	2373
3081	1925
-2529	1157
-1930	-185
-712	-2945
-465	-1064
3500	-3037
658	-187
1054	962
-914	-2850
2473	1674
2882	-2858
686	-2892
3389	-2166
2211	-2156
2764	1468
3121	-2044
-1714	1886
1051	-1254
-1960	89
45	477
-3139	-2730
258	2293
2946	-3249
-1354	1101
661	239
2529	-3324
-1857	3030
-2354	-1429
1991	2864
-3082	-1649
-1268	-1614
761	2486
-1929	2384
249	3292
-1382	-1239
-250	-960
-496	-862
-1405	2116
278	-3227
3041	-399
-2158	-2134
-632	-2729
2621	1464
3077	865
1586	-1263
-145	2730
-1357	637
1282	-1736
-138	1181
-490	-1702
2188	-1648
1587	-361
2977	-1793
-2678	649
2013	2019
2617	298
2296	-2345
-2677	1794
-996	3448
362	1579
1700	400
-2132	-669
1015	-1023
155	1419
3263	241
-1947	3053
45	-1665
946	-2966
943	-1122
-2834	1060
1418	-1141
-698	1348
2047	1477
-3153	1157
3116	-53
1947	-1315
2169	1358
848	-3232
-2785	-1993
-3431	1747
3381	-1195
-1419	2014
3199	3286
1781	2723
1148	240
3020	923
-7	110
2163	-3163
1148	3157
647	1471
3354	-1317
-1877	-3010
-2240	3215
1281	-2955
-408	2046
-2853	2559
2041	3052
-599	431
926	-1588
105	464
-2667	1361
2372	36
808	472
1401	2116
782	3450
-841	2552
-1855	70
375	-2073
1946	903
460	-766
-1205	-2619
1327	-384
3008	-1502
1632	2892
2533	-1357
-355	-290
829	2289
-1724	-1760
1529	-2370
-2950	558
874	-696
-2433	-3262
-716	901
193	-1217
2416	-96
-1697	-3413
154	-1749
2303	2426
2850	1994
3516	2538
2199	-1320
-1164	2886
1206	-3111
-1432	-911
321	-1425
-54	2236
-531	-3166
3502	2393
686	2795
-2320	-2541
3273	-1009
956	210
2755	-1890
3351	-2057
-1117	-674
-785	-3170
-650	-123
-3276	2050
1084	629
3520	-3381
2559	3098
-1477	1191
1746	3089
88	900
2350	2944
-1711	3206
2569	3119
-3403	-561
1475	2034
-1334	2699
-1847	1709
-2602	-2717
-2753	1955
-3086	1326
-1790	1823
-48	-2832
-3266	396
-3277	1449
-1173	2425
-725	-763
-1306	-1551
218	3466
2892	1248
-1414	-3367
3128	-635
712	-1300
460	-1445
-278	3489
-1353	1335
1022	1236
-2569	-1254
492	-2894
