30000
5107	2477
3043	3261
2607	-466
487	3180
-2684	-266
1777	-416
3835	-119
1704	947
-1742	489
3614	670
-3077	-773
-26	3062
888	3807
1149	-96
1832	-2026
-430	1111
2807	5016
5492	-2052
-3042	3077
5628	4163
32	-359
2302	-222
-1510	-1632
2568	1873
5206	5280
-1716	4476
-1193	-2199
1584	137
3238	3984
-461	147
4506	5040
-2326	5480
1618	-1302
946	1356
3556	2270
1759	2328
1544	2899
4489	-1750
-1181	5518
-746	-685
4939	4323
4167	3914
-901	2303
-2269	5371
2560	1203
1984	-497
4590	-2117
4923	790
368	4650
-113	4458
2047	3087
-1936	1175
2586	4333
380	4403
1572	3133
518	-1436
2675	4287
1078	345
2920	2222
-669	-771
-3410	3999
-310	-736
216	4953
3065	-651
5141	645
1072	4526
-2368	3769
-1311	4397
-2931	-1267
-1016	3652
1869	-1962
-3499	-1666
5598	-1048
5285	-1290
-2414	-710
1549	-1495
4040	1586
1311	517
1682	1415
-2764	-2214
5497	4497
-3079	2141
299	2591
3334	4775
4106	1243
2128	-1457
-2388	-480
993	4101
29	-113
-1336	1111
1325	1547
3504	962
2031	-2234
-2694	1315
3458	-346
2150	5000
-3073	3047
-3030	5025
64	-103
1077	3220
-1585	-473
244	5325
-1632	4805
2280	4438
-1871	1995
5210	112
3305	2575
1627	891
1361	4420
3209	-1775
1829	3665
-382	-2233
-2642	48
-2932	166
3532	4155
-542	1324
-1065	-876
4754	2029
-983	3209
-1790	-1061
-1476	-1687
3717	2766
3633	4787
-2482	4863
2677	960
4970	5429
-1836	-1285
-2151	-23
-2981	-1679
1457	4128
-366	150
-1520	-557
-3298	3420
4330	2319
877	-1399
-3489	-1183
2614	-608
-836	-642
4972	2717
-851	2838
-3518	4829
-1835	1770
1831	5505
-482	4050
-1776	517
-3064	-683
-2238	-2060
4467	347
1374	5387
-3076	5525
4820	-1820
-952	2299
5460	4222
3519	4312
-1651	894
2677	3890
-2307	2514
-135	2297
4606	4285
-2021	136
-1417	4332
4018	-169
4	2234
-688	3513
-1366	-1844
3660	319
1786	5139
-2079	880
4201	4314
4037	2608
1953	1085
1191	231
1143	-584
754	-1984
4394	-2102
932	5259
5498	-1278
-3314	-1698
-1446	2486
4316	-2032
-1866	171
80	-2096
4527	-1439
-3161	1705
906	2687
4570	1527
1988	371
5357	4431
1121	442
1192	-1126
-11	-1074
2588	618
-409	1498
5372	5134
2870	647
-606	475
-2947	3709
4991	2864
2181	-1277
-2409	5483
5460	5320
-237	4204
-9	2752
111	246
1337	-5
-812	63
3210	2955
1439	-1829
-1677	3951
1871	-1767
2068	923
2135	-156
2028	1174
-2585	2910
3650	4415
3013	2620
2108	-1864
4541	-665
5474	1487
-2935	1250
-835	-2158
383	-620
4431	5166
2542	1023
-1477	4482
366	4500
-3078	-938
-3320	630
1219	2683
-2915	2713
563	4339
5047	1374
-2597	1449
-363	1753
140	-2080
-997	58
2821	4847
-1144	2985
1774	1378
-1729	1532
-139	2592
-3094	-1156
3222	1283
2212	2277
472	-2043
1782	-1595
5412	5075
5347	4266
3	2837
5630	270
-2316	-1526
2895	2740
2036	5334
1273	2359
1418	442
-3465	510
-2835	960
136	-1706
4536	4935
3334	-1870
4741	4598
5232	3385
2107	-1681
1094	-1163
-2538	3427
-1370	4015
4697	5375
2782	1620
5484	4490
-1379	787
2747	257
-2083	406
3418	4694
4308	-263
1877	-709
529	2951
-583	4215
5135	2884
3383	1842
1087	3558
1197	-1461
-101	-1817
5674	4075
1308	3879
-2660	4635
3965	-1648
4426	-1177
2616	2172
353	43
-2728	116
-3051	3715
2016	-1367
3572	3980
3475	4273
1011	5358
496	-1363
3789	2448
-882	2125
-858	5024
4313	-1857
4784	-2048
-656	-663
4899	3926
-249	1896
1025	1220
3204	859
589	817
4332	-1887
-3167	3891
4988	-624
3126	506
-345	-1093
2005	-143
2770	4121
1685	-2303
3769	428
2846	-220
4547	484
2051	5245
-2783	74
-3310	-410
-3012	3823
3098	3981
-3256	159
3687	44
2766	1096
820	-606
-2624	-1193
443	3150
1836	-984
-2536	4162
-1933	432
-1241	4450
2109	-1739
-1880	-1285
-740	952
5101	210
3418	5182
1960	4148
-1438	4751
1812	1775
5294	4024
-3126	-536
-1017	-2161
3445	3465
1161	-50
-3239	638
2896	-131
561	-2251
3979	2136
-2239	4135
4725	4836
2378	300
2181	3301
5018	-1030
3123	-418
4291	2260
1934	1195
4730	5246
-444	4836
-3161	56
-1815	3905
-3505	1001
2381	2510
-1356	2195
-1903	1901
-611	1366
5572	3935
5484	4917
1945	2284
4916	203
873	-2238
5189	791
5605	-675
-1614	-2232
-2273	3825
1418	914
395	-1700
-3247	3539
-379	88
-93	460
-1493	2503
-1780	-762
1299	3063
-3523	-1692
5044	4962
-1501	4877
2857	2331
-86	420
-42	-2226
-539	2055
1032	982
-2922	-1109
2529	3607
759	769
886	-726
3019	335
-3047	480
4620	-24
-1469	2466
-1256	3288
-3305	3892
-1601	-334
1441	-1188
2965	240
-1312	2572
-13	5421
-288	313
5443	2776
2262	4001
-1998	-560
4941	3079
1609	3754
4421	-2127
2922	1961
-1814	210
403	975
