3000
-1101	999
810	-220
-1099	-548
-502	-880
-1032	-654
548	-936
-498	81
809	458
-177	-469
-714	-432
33	-140
197	93
-969	-665
-908	-664
876	540
307	-309
-950	203
892	-459
-622	0
-686	249
343	-690
-908	-1176
-260	-80
-547	-835
217	272
-959	-1139
843	861
663	-954
-737	33
-344	-918
799	113
-953	-1082
-112	-97
971	-393
-387	-517
-1177	-439
280	147
597	-275
-1066	553
-369	-153
-220	-667
261	111
-485	677
17	282
808	588
289	-1153
286	917
-585	-706
762	-285
-546	-81
316	-777
-323	494
-203	459
-94	-660
357	-633
-369	256
388	876
733	-958
411	-516
375	636
-214	358
383	-290
88	-1046
-343	836
361	204
276	-227
-479	59
-1197	-776
-217	497
9	260
-470	-979
948	569
29	239
-152	-312
960	294
604	-302
757	-1086
-650	-857
524	-38
-398	-781
33	-94
53	826
52	248
508	-942
864	-1
795	-506
345	-823
-117	-1032
562	-911
-527	-78
918	460
-189	-209
-578	-613
-526	-1164
-581	-825
-46	-1084
-327	701
951	389
286	-84
607	229
319	29
-978	434
-1064	390
-129	587
34	-732
-925	-154
150	-443
-299	-565
348	999
-401	-914
498	874
360	529
-912	-132
-369	-161
-1193	-749
10	-1068
843	-496
361	-403
626	419
147	-458
114	167
-709	-287
-288	-646
403	708
-774	-794
-1163	220
-629	795
-7	655
900	-668
619	-366
779	416
587	-490
-523	256
924	638
-928	-75
987	52
890	698
427	187
528	907
682	-769
955	-554
333	-276
32	-1063
-755	471
530	-1041
-778	-534
-712	70
-1173	-1045
773	353
-463	373
-280	-512
-344	150
925	-1001
966	959
761	947
258	466
-892	626
-570	738
-615	-1098
322	419
963	130
-911	-856
427	-556
-928	593
277	520
786	-870
126	972
-195	521
291	-663
232	-385
161	-815
510	766
666	-226
-864	904
-35	250
158	363
-179	-146
867	-1135
-920	964
-717	74
-962	144
201	-143
-838	663
-372	650
-590	-1074
968	-616
951	822
-55	-642
-775	-284
-483	238
728	723
-523	-713
-310	-514
-490	-1154
-1109	-386
-818	-1079
-265	-804
-306	-634
-9	53
-1114	327
-1070	200
290	311
674	646
985	-211
-684	-520
-1152	-626
191	881
-304	471
616	355
621	815
136	-1001
698	929
87	-929
-979	-160
-552	64
768	-3
18	-537
-84	-950
492	214
888	-906
-902	-1052
721	-463
167	-935
-1	-904
771	-1162
-454	959
-798	-960
25	-768
-377	-172
-75	-331
494	962
-724	4
-814	827
644	-268
-1162	450
-260	-580
622	873
56	58
772	-376
-705	776
-126	448
-436	-669
823	-402
970	-30
-699	-971
253	624
-40	151
-1165	-1044
586	-826
-776	-393
-418	-820
-459	-569
782	-310
-1104	-168
401	-1110
-698	953
-669	572
411	350
-964	-297
-344	679
-765	603
390	-18
-506	-755
768	-902
234	694
336	282
-601	-9
-691	-796
100	-377
-722	-898
965	-71
556	-785
62	-646
-74	706
862	-890
-507	234
175	960
468	402
-949	788
-77	-213
-508	423
486	-1117
424	100
254	-292
-486	-62
556	883
166	973
-412	-453
272	94
217	916
358	-397
471	655
-775	135
-716	-893
686	3
946	750
937	83
73	958
513	-609
-66	419
503	219
137	390
170	991
-498	-978
866	640
249	312
-50	-661
-567	849
331	903
270	774
-260	-123
621	-531
797	-973
531	-1053
-773	-843
-601	-915
-1178	-504
-683	202
343	638
689	-913
-1194	466
-896	864
658	922
-1117	-772
87	-1068
-168	595
157	-323
-819	-653
-924	905
-44	-1031
-705	595
-345	-330
-566	-85
-25	-600
-881	307
-749	-940
-909	150
497	-1022
-732	417
487	-122
-665	-563
-548	860
766	-366
-22	250
250	598
-90	519
78	-498
799	-369
-883	456
-351	-814
841	-407
266	-502
240	386
256	-22
445	276
-474	863
254	-196
259	-844
487	225
-329	744
-353	412
-523	95
-639	-115
687	-516
-903	-586
-638	652
-733	101
144	-541
274	908
864	-366
127	-1016
943	811
97	-429
768	68
123	946
919	-1150
-586	-722
891	-221
56	-407
185	-147
-413	259
-250	-923
-595	-775
384	666
-807	867
-302	-675
93	-447
-441	-836
229	-925
-48	-322
103	749
890	756
-1151	-294
506	831
-835	-366
-298	-982
-621	45
-573	-565
-740	-103
962	863
-342	184
-402	42
-317	278
936	-773
272	482
203	-45
-711	-691
-492	85
-85	630
94	-958
481	424
21	-1149
158	501
704	-942
954	-159
-131	-340
353	-1192
-961	-1060
230	979
236	-1017
41	553
62	-469
-1199	-900
-316	-558
663	590
621	-1053
452	513
-155	-879
107	-565
-133	-903
-400	567
243	-160
-193	778
-470	-345
774	-970
460	373
-1032	-1159
-998	60
-477	-472
372	909
-46	-163
581	-77
-508	-1032
570	911
115	490
-394	-304
972	-640
-1142	925
-799	248
-711	876
55	-1086
-622	465
-269	-462
747	216
-607	-388
-941	369
-60	-1157
-582	-425
-181	975
-977	-741
-848	-179
582	-1184
-1	2
83	-1095
-239	895
-971	671
543	-1046
-309	768
596	365
685	172
-258	851
168	555
269	-826
-655	65
818	811
-473	205
-823	846
362	-46
-828	-404
-890	894
-60	-393
524	-152
601	361
-777	-285
167	-961
1000	84
744	-501
-278	642
-998	-1079
-765	278
-329	717
819	824
112	136
-922	51
-696	711
486	453
-834	537
-339	153
247	914
637	506
91	0
-617	-886
-474	-69
66	-371
-506	630
-165	-593
-324	-44
-1091	26
444	-414
-590	-121
189	-942
-266	540
308	-127
304	-733
-898	-812
123	263
-925	222
346	474
-863	-650
-226	-395
-940	-1102
665	752
-851	604
-397	-1161
63	-194
853	273
-1113	-979
-288	427
-486	-930
-98	-630
-723	-356
-393	-286
542	56
625	-506
286	761
-245	306
325	611
114	-473
-1180	70
592	989
-769	512
-823	347
81	918
-551	42
47	-645
-906	-1147
-332	819
187	-653
-86	378
322	-760
-181	-142
-236	-999
391	-1157
-302	598
-299	351
276	-438
826	537
-806	-508
-53	-873
41	512
145	100
324	251
367	-44
328	36
-1055	-190
-59	68
870	-549
230	-296
-444	-863
-25	-617
504	989
-56	94
-226	965
-979	629
-905	329
-394	37
-496	655
-586	-377
-944	212
-442	633
-1118	22
-95	148
-512	509
-38	468
-512	136
-1066	219
187	-991
-1045	-633
443	-1184
70	257
-219	-455
-1152	-214
-632	-930
1000	12
-303	-426
-420	537
-1039	-805
-146	-274
-861	-1027
-660	-891
-951	473
-1097	-895
-1100	-14
-768	-1083
922	-1133
-957	797
-107	461
-1160	-663
66	778
-728	622
-964	672
-127	-36
-1068	-844
77	190
-313	187
-645	722
-78	-687
-698	-102
26	-1146
852	-643
-274	539
653	-1187
711	294
968	-731
-180	727
-172	-1098
236	-319
-402	-112
-600	838
-890	687
400	-440
759	-416
-376	-506
147	-275
61	214
-1197	626
-587	516
-349	145
-1095	-209
315	971
-857	-559
-1133	951
26	674
123	435
799	-45
849	-966
353	-1027
-868	-747
-366	-10
-499	-432
-808	-88
91	308
31	-162
-378	-670
701	848
908	755
513	982
-1190	8
-59	-14
303	-1026
-321	-934
111	39
-1050	-865
138	-330
278	-194
293	6
466	-182
-362	-687
-887	259
-569	664
950	-554
870	-427
-47	-923
738	-827
902	-240
-33	278
-396	66
-38	-289
-357	-262
866	734
705	-29
-530	410
714	684
217	-517
-258	191
-783	935
214	-929
337	170
-1153	-266
-414	-1045
648	-313
99	725
-864	-1071
-1144	-633
-354	517
-579	913
-892	788
-178	-570
-325	-855
776	-745
727	-66
-906	91
-974	763
-705	55
475	-833
-195	446
-119	387
873	241
655	177
-1054	-412
33	-457
-1186	-975
79	132
229	53
151	-278
924	-198
-813	173
95	-1192
510	-147
652	408
338	-482
514	382
637	-452
176	990
-775	358
284	-398
374	-892
-632	-157
-631	-61
-506	739
-713	-221
-810	-98
644	-408
593	-233
542	957
366	-75
917	677
-36	436
966	-140
-1135	-372
-891	-712
-185	1
-447	435
-462	-1194
21	469
-431	-410
-321	-728
710	-225
289	-199
-797	-236
608	262
-3	-459
963	-1101
-162	-791
479	309
-373	539
-830	-484
-1044	-1054
-776	910
934	741
740	-45
-456	-557
-406	143
-353	144
-898	920
-405	-606
689	4
967	-686
-735	146
985	226
-574	-905
506	-1030
-599	-58
322	827
-771	276
-1074	129
-827	-99
-906	794
-848	-604
-1	-947
-531	-1111
-387	-1038
-957	-653
567	376
-405	-827
-1062	-258
407	442
666	-310
-897	39
342	508
949	234
502	47
-1101	-925
-765	-441
-400	472
-512	-897
11	-513
-173	483
-1196	422
-709	53
-1065	-76
-265	-163
-759	-1038
185	-200
-594	848
393	484
433	581
882	253
302	-969
404	609
400	223
-1051	960
877	136
-1183	398
-94	-286
589	-1083
-993	-657
-833	839
768	645
-573	-547
-368	-346
-479	-903
546	-900
378	492
-466	-658
-502	-23
-719	-511
-879	494
-451	-949
-1130	-518
-114	-560
-256	968
-1107	785
150	-78
-469	478
-870	-15
770	-506
-42	511
-86	-1141
-604	-400
-712	-329
-239	337
-14	224
-232	430
295	-976
577	-56
-130	-110
-1182	-30
-1060	319
-755	-980
-527	274
169	-372
707	-227
289	-178
-902	997
828	-874
793	204
-986	-340
845	82
-426	971
228	938
-53	-377
-225	-956
-222	138
703	-581
-964	133
346	-982
-1015	242
264	-364
-967	980
-179	379
-240	-1192
-751	744
942	966
820	-624
-227	-211
-1166	-712
-972	-742
853	167
445	388
-681	608
-478	-120
-633	818
-114	823
869	139
487	113
893	-350
-232	-338
688	-6
607	90
-1083	-48
-99	116
-222	-1027
349	499
558	644
677	-1026
-1155	-1119
435	-98
-250	118
-750	75
-444	-363
-591	-104
357	-718
-574	94
-141	127
846	388
-171	-1040
418	-211
-964	-285
644	-1022
674	467
500	-1086
623	-878
-152	919
397	-568
89	800
738	749
931	190
-329	652
-934	-240
-923	946
-570	740
-935	389
659	-840
444	634
-872	33
-854	359
-789	889
809	-842
-172	-711
798	772
963	-919
297	936
-868	-692
-499	-96
817	-1173
-476	953
796	-342
-818	-545
-707	178
175	867
-462	664
-1053	868
849	-60
713	-340
-955	-1029
-524	86
756	-466
489	-132
-377	720
635	362
373	-252
822	672
876	794
977	-155
-331	553
158	408
-1122	-1166
-377	-342
523	489
-880	804
448	161
-771	-961
-1124	192
-356	-518
-549	-349
-1185	594
-899	-631
735	884
-535	-437
942	-381
-279	29
770	-124
-790	-188
43	-843
-759	-942
469	179
-222	605
925	-392
978	-735
283	792
484	-1176
-483	424
-514	142
504	-455
-408	958
-237	-1136
-1050	676
-70	969
-226	-646
-703	-174
-99	909
325	701
-494	760
277	772
-278	-808
-563	-675
-956	578
105	431
-183	646
-160	964
350	-79
-515	-949
-1000	-308
-238	149
-417	882
-321	832
-1149	115
735	783
-690	-735
681	-1029
-529	968
966	-418
-1106	258
-132	699
268	-990
-124	-554
35	190
-150	-825
982	-651
-510	-913
-1137	259
-1041	-1161
-863	-166
-405	936
717	454
-1115	311
510	-437
-773	379
531	545
-305	14
276	859
-365	-741
136	172
-788	-1118
-878	-780
-796	319
-738	436
-717	-1051
54	277
128	533
-825	-1067
-1120	-454
-543	523
665	677
961	-593
-727	-1071
133	624
266	273
552	691
-286	443
203	-716
-204	-22
-980	883
307	-350
-868	-907
350	-567
-1016	279
-321	-1114
94	366
577	989
265	843
272	554
893	-766
235	-397
-543	-630
-285	-961
55	-242
-115	-1068
-882	353
-755	-738
-894	758
512	-1099
41	400
972	908
130	-356
-690	684
17	997
-997	802
-900	603
225	-785
-326	37
-1198	-754
685	125
740	334
434	866
316	399
294	-992
-445	146
-395	835
-1164	-609
-482	-527
-927	-83
-660	329
-116	-283
-893	298
-1089	344
362	626
-713	-1033
998	-785
-269	-221
-264	-227
-520	-94
-510	-556
-1042	-1157
85	-690
-564	-362
-569	815
-991	-307
-551	-624
-511	-15
950	-635
-948	-868
-663	-930
-212	-224
658	140
402	-142
589	346
-533	239
446	-937
-214	-1023
-894	-291
477	-529
-124	-846
-587	896
-1152	-1034
-918	883
156	147
-672	-110
-445	340
-1052	-461
741	334
-1103	-994
-519	591
76	-811
809	-1173
90	-644
223	-776
-507	162
704	694
998	-1107
885	226
-660	308
-1105	243
839	582
932	869
-659	-457
610	-1041
931	39
221	390
326	916
848	-149
-98	-291
43	-1084
653	484
-1168	-410
-1161	-810
-561	-384
947	90
-178	422
-856	777
389	-520
-1180	-15
199	-230
-984	543
273	-61
-462	-519
450	-942
879	-410
-1170	675
-109	320
-748	-688
-191	921
-62	925
-1086	228
-287	-718
-177	800
-509	-566
-591	229
-985	17
-383	-40
226	-612
492	707
-129	-742
383	810
-934	131
740	445
795	47
314	800
-749	675
-81	-177
-372	-36
568	-587
-30	880
258	267
635	-1014
-519	-225
-340	155
-802	-203
227	-1042
-523	-950
-740	-102
-139	240
947	733
208	-700
-809	472
596	51
-38	-251
717	-399
-123	873
-1066	356
-304	908
-471	975
-714	-120
-798	-692
-936	-235
472	294
384	624
-438	-963
-818	-67
-736	325
3	-18
-793	-1144
-366	419
224	-311
-1039	211
-363	-602
174	910
-187	-1123
-290	581
-761	-505
517	474
-91	-669
714	-1200
-783	-351
997	837
-1092	461
766	-530
53	-98
-730	987
-580	183
-938	-486
291	-336
-81	22
534	-1093
-152	458
461	-524
870	782
145	-899
91	-842
-721	920
832	-762
389	-319
-1090	79
29	366
-159	516
-683	13
711	-1055
-960	-1143
-205	828
790	-762
-468	-689
236	-875
-666	-993
563	-100
501	773
-147	865
-19	973
285	291
315	-918
-491	341
594	648
-1027	509
758	471
140	-1197
-829	-93
696	-914
189	522
279	-997
542	-807
-1014	-263
-755	801
-496	-1165
819	-960
-831	251
-1052	-963
-208	511
-957	-534
259	-980
637	-785
170	251
499	953
-1102	-137
266	898
-309	754
-566	140
-1152	-111
-1063	-273
-779	48
467	-362
551	-189
-827	-481
546	-1136
-697	-1035
-804	-424
-842	300
-663	-1162
-195	-96
-219	893
585	-1009
232	-1091
475	209
-653	972
870	692
-702	-1198
-872	128
478	798
-382	-70
-1115	-343
-620	-675
477	-98
-764	191
-247	-353
548	-217
482	-978
284	-349
-856	-1174
-52	668
111	-799
-121	-148
19	1000
850	681
368	-336
723	-1172
-746	556
-935	-282
679	853
-408	-396
-187	-545
-966	891
-1021	-17
-58	876
903	32
477	124
-586	676
-278	307
841	544
444	-46
933	-400
-1126	516
-758	-489
-913	-748
20	-588
-567	290
-635	-1016
-1126	855
-1041	210
-31	-469
685	-604
-910	359
978	-1053
929	567
-884	-905
-86	-88
820	-123
-359	862
692	-578
-461	-341
818	-985
-348	454
-880	-714
55	789
-449	-382
-529	-665
-1193	238
849	-439
335	-951
75	-1165
-882	-1028
-438	771
337	-944
471	275
48	-952
-711	-882
-390	576
244	-531
351	-1151
713	480
-677	-417
-944	-710
953	750
496	980
-1132	-879
57	971
116	-678
494	-756
-1067	22
833	-957
-441	1000
882	720
-506	877
564	529
-104	905
-995	726
439	874
-57	-1176
388	-666
-143	740
-517	45
-605	748
-357	36
-643	726
888	633
50	278
693	-505
206	298
-93	-158
-655	-985
293	-1153
-814	-1034
-824	982
-829	-1110
-824	389
549	13
-1064	-422
483	163
-1012	20
263	317
444	515
619	787
844	173
224	-954
-124	581
-156	-804
-619	346
-1128	-1079
579	351
-225	-820
-23	-262
-5	172
-770	541
-172	561
861	-942
155	782
-1056	417
-836	900
-785	-753
-303	546
191	-840
311	-183
-411	227
-5	951
645	-1180
295	-953
-588	-737
377	157
-410	399
817	693
-70	-983
238	993
-1078	-88
-288	-581
952	-530
204	-739
676	297
-1070	134
-977	546
889	-925
344	-1080
-850	-884
-799	-189
-688	374
-579	-466
336	204
-704	792
450	-1036
-337	228
-82	69
431	-800
-783	-424
890	-818
-619	35
469	-852
-529	-346
-1065	-935
534	377
595	448
163	-165
-748	-229
151	359
48	476
-972	-307
533	743
773	-641
-440	-86
682	-317
-1142	139
177	-116
-451	534
-844	-860
-149	627
723	-68
435	115
522	184
-546	-610
-183	-395
678	-467
-1046	387
310	-67
17	35
148	223
-749	387
-1175	-520
-943	-934
-1170	802
461	-769
9	-279
984	107
402	-150
60	-339
851	-437
506	827
-112	-481
186	-665
293	-207
-996	103
-853	-532
-469	-669
-844	726
976	797
798	-268
-259	-24
952	152
170	-1156
-1110	-632
-95	433
-824	-1184
921	-752
743	-1094
283	-635
-482	676
35	-804
-582	-875
18	-625
-907	824
-732	-911
-816	131
-1006	-139
505	-352
38	-693
606	188
569	472
-966	925
-1080	-961
-348	-174
203	-215
259	572
459	-234
-881	-329
-1036	-837
783	532
588	139
825	-562
-972	-382
-116	-540
652	687
-164	-335
-1113	358
-833	-272
-549	637
585	-486
216	468
986	-358
-802	-471
-25	-581
-752	-885
-2	226
-167	-1010
925	-1106
-281	491
-673	709
524	-298
382	983
-686	-880
-850	-925
209	-107
291	-518
-278	-21
-275	-1164
-594	77
471	22
122	-596
147	-256
368	-1101
-611	253
836	-462
403	-1056
-1132	-109
-972	211
-374	472
-530	-311
575	-328
254	-1183
754	-181
-874	-164
359	930
514	531
-165	-436
605	-775
862	764
99	-329
-1140	342
623	-863
460	609
-508	-950
985	-846
-305	-967
-1144	-275
935	522
-732	-424
-1095	-175
316	-352
-391	897
851	945
599	-751
-1157	-373
-293	-1013
411	-317
933	-2
-689	-775
411	-304
-827	-1137
847	-180
-248	-63
-718	818
529	430
-275	-1079
-679	713
116	-370
88	-1159
-741	-325
412	190
-587	-584
-1170	146
686	183
-663	-748
-1143	296
-1130	-480
-931	548
71	-952
-42	-635
794	603
-680	-244
-1085	362
-929	413
-878	-118
20	656
320	-124
-735	-479
-57	-398
-974	-671
988	494
-1163	-733
494	930
-181	-199
851	-137
716	-516
-961	-988
-1089	30
-24	459
-385	-946
-334	572
382	860
-407	-803
-694	753
408	489
362	293
-78	-845
-56	-942
-974	402
234	-1059
976	-354
452	371
-740	441
56	884
919	-201
-290	-1170
298	-728
-630	-718
-159	-728
171	140
-586	-243
882	-199
490	942
-390	560
-1146	-594
-651	-204
542	-328
424	-405
-532	-785
243	894
717	425
-482	-885
26	-71
308	677
-1001	-1170
329	-676
-357	42
371	270
-531	-9
533	-458
207	174
-460	-497
670	-275
229	523
363	-677
859	12
945	40
269	-74
378	971
217	-900
281	-576
-144	-390
790	164
5	135
-753	302
828	-684
905	-424
-967	-760
944	708
153	627
133	-991
-9	-1161
731	163
637	626
689	977
939	-1055
-470	-570
602	-155
-307	105
-444	-63
697	-72
-1139	-895
-573	379
75	-546
701	629
-201	67
-908	613
-1135	306
-811	211
949	-736
232	-670
-832	-706
-530	-478
72	-780
225	848
937	-74
-721	-94
8	996
-670	-379
421	422
-770	816
-7	91
-819	-250
896	963
265	-1000
975	-1018
-516	360
895	760
